customer_id,customer_name,gender,age,city,state,customer_segment,registration_date
12651,Customer_02651,Male,62,Madurai,Tamil Nadu,Regular,2024-03-20
12652,Customer_02652,Male,30,Kolkata,West Bengal,Regular,2023-01-17
12653,Customer_02653,Female,21,Lucknow,Uttar Pradesh,High Value,2024-01-04
12654,Customer_02654,Male,59,Mangaluru,Karnataka,Regular,2024-11-14
12655,Customer_02655,Male,20,Delhi,Delhi,High Value,2025-06-26
12656,Customer_02656,Male,29,Warangal,Telangana,Regular,2024-08-05
12657,Customer_02657,Female,18,New Delhi,Delhi,Regular,2023-09-12
12658,Customer_02658,Female,44,Jodhpur,Rajasthan,Regular,2024-03-31
12659,Customer_02659,Female,60,Kozhikode,Kerala,High Value,2024-10-04
12660,Customer_02660,Female,30,Udaipur,Rajasthan,Regular,2024-07-14
12661,Customer_02661,Male,34,Udaipur,Rajasthan,High Value,2024-06-16
12662,Customer_02662,Male,25,Noida,Uttar Pradesh,Regular,2023-11-16
12663,Customer_02663,Male,49,Chennai,Tamil Nadu,Regular,2023-08-08
12664,Customer_02664,Male,37,Warangal,Telangana,Regular,2024-11-29
12665,Customer_02665,Male,34,Warangal,Telangana,Low Value,2023-02-01
12666,Customer_02666,Female,51,Jaipur,Rajasthan,Regular,2024-12-15
12667,Customer_02667,Female,52,Kolkata,West Bengal,VIP,2025-01-23
12668,Customer_02668,Female,52,Noida,Uttar Pradesh,Regular,2025-11-05
12669,Customer_02669,Male,55,Udaipur,Rajasthan,Low Value,2024-02-13
12670,Customer_02670,Female,59,Hubballi,Karnataka,VIP,2025-04-07
12671,Customer_02671,Female,41,Thiruvananthapuram,Kerala,Regular,2023-06-22
12672,Customer_02672,Female,35,Chennai,Tamil Nadu,Regular,2025-07-24
12673,Customer_02673,Male,63,Vadodara,Gujarat,Regular,2024-12-07
12674,Customer_02674,Male,65,Mysuru,Karnataka,Regular,2025-09-02
12675,Customer_02675,Male,56,Siliguri,West Bengal,Regular,2025-02-21
12676,Customer_02676,Male,50,Delhi,Delhi,Regular,2023-05-12
12677,Customer_02677,Female,40,Delhi,Delhi,Low Value,2024-10-24
12678,Customer_02678,Male,42,Mysuru,Karnataka,Regular,2023-12-25
12679,Customer_02679,Male,54,Jaipur,Rajasthan,Regular,2025-01-29
12680,Customer_02680,Female,44,Ahmedabad,Gujarat,Regular,2023-06-14
12681,Customer_02681,Female,18,Mumbai,Maharashtra,Regular,2024-12-17
12682,Customer_02682,Male,38,Nagpur,Maharashtra,Low Value,2024-03-02
12683,Customer_02683,Female,27,Siliguri,West Bengal,Regular,2024-11-07
12684,Customer_02684,Male,48,Jaipur,Rajasthan,Regular,2024-05-02
12685,Customer_02685,Male,61,Warangal,Telangana,Low Value,2023-08-01
12686,Customer_02686,Male,42,Warangal,Telangana,Regular,2025-02-04
12687,Customer_02687,Female,37,Chennai,Tamil Nadu,High Value,2023-06-06
12688,Customer_02688,Female,19,Ahmedabad,Gujarat,Regular,2024-03-10
12689,Customer_02689,Male,65,Ahmedabad,Gujarat,Low Value,2025-04-21
12690,Customer_02690,Female,32,Delhi,Delhi,Low Value,2024-10-06
12691,Customer_02691,Male,45,Noida,Uttar Pradesh,Regular,2023-11-08
12692,Customer_02692,Female,30,Kolkata,West Bengal,High Value,2023-05-07
12693,Customer_02693,Male,31,Nashik,Maharashtra,Low Value,2024-01-12
12694,Customer_02694,Male,19,Siliguri,West Bengal,Regular,2023-08-13
12695,Customer_02695,Female,51,Warangal,Telangana,Low Value,2025-11-06
12696,Customer_02696,Female,52,Hyderabad,Telangana,Regular,2024-05-11
12697,Customer_02697,Male,54,Mysuru,Karnataka,VIP,2024-04-17
12698,Customer_02698,Male,42,Madurai,Tamil Nadu,Regular,2024-04-19
12699,Customer_02699,Male,65,Vadodara,Gujarat,Regular,2023-08-05
12700,Customer_02700,Male,32,Kochi,Kerala,Regular,2023-07-15
12701,Customer_02701,Female,29,Siliguri,West Bengal,Low Value,2023-07-20
12702,Customer_02702,Female,26,Hyderabad,Telangana,Regular,2024-01-01
12703,Customer_02703,Male,48,Kanpur,Uttar Pradesh,Low Value,2024-12-19
12704,Customer_02704,Male,31,Delhi,Delhi,Regular,2024-02-04
12705,Customer_02705,Female,46,Thane,Maharashtra,Regular,2024-08-12
12706,Customer_02706,Male,65,Madurai,Tamil Nadu,Low Value,2023-08-02
12707,Customer_02707,Female,60,Kanpur,Uttar Pradesh,Regular,2023-12-07
12708,Customer_02708,Male,55,Chennai,Tamil Nadu,Regular,2025-08-16
12709,Customer_02709,Female,59,Mysuru,Karnataka,Regular,2023-04-29
12710,Customer_02710,Female,25,Thiruvananthapuram,Kerala,Regular,2025-04-15
12711,Customer_02711,Female,65,Hyderabad,Telangana,Regular,2025-04-21
12712,Customer_02712,Female,20,Delhi,Delhi,Low Value,2025-05-16
12713,Customer_02713,Male,19,Noida,Uttar Pradesh,Low Value,2025-08-02
12714,Customer_02714,Female,33,Coimbatore,Tamil Nadu,Regular,2024-02-06
12715,Customer_02715,Female,36,Surat,Gujarat,Regular,2025-06-01
12716,Customer_02716,Male,47,Mangaluru,Karnataka,Regular,2024-07-19
12717,Customer_02717,Male,58,Surat,Gujarat,Regular,2024-02-28
12718,Customer_02718,Male,33,Delhi,Delhi,Regular,2023-04-28
12719,Customer_02719,Male,48,Lucknow,Uttar Pradesh,Low Value,2024-01-03
12720,Customer_02720,Male,45,Mangaluru,Karnataka,Regular,2024-09-21
12721,Customer_02721,Female,21,Agra,Uttar Pradesh,VIP,2023-05-28
12722,Customer_02722,Male,27,Warangal,Telangana,Low Value,2023-05-30
12723,Customer_02723,Female,62,Jaipur,Rajasthan,Regular,2025-03-26
12724,Customer_02724,Male,35,Bengaluru,Karnataka,Low Value,2023-09-13
12725,Customer_02725,Male,64,Vadodara,Gujarat,High Value,2023-03-23
12726,Customer_02726,Male,49,Delhi,Delhi,VIP,2023-01-16
12727,Customer_02727,Female,47,Thiruvananthapuram,Kerala,Low Value,2025-06-19
12728,Customer_02728,Male,53,Hyderabad,Telangana,High Value,2023-07-12
12729,Customer_02729,Male,26,Jodhpur,Rajasthan,Low Value,2024-12-23
12730,Customer_02730,Male,53,Thiruvananthapuram,Kerala,Low Value,2025-12-20
12731,Customer_02731,Female,46,Thane,Maharashtra,Regular,2025-08-30
12732,Customer_02732,Female,33,Warangal,Telangana,High Value,2025-08-08
12733,Customer_02733,Male,45,Delhi,Delhi,Regular,2024-06-19
12734,Customer_02734,Female,38,Coimbatore,Tamil Nadu,Low Value,2023-12-09
12735,Customer_02735,Female,64,Mysuru,Karnataka,Regular,2024-01-30
12736,Customer_02736,Male,19,Kanpur,Uttar Pradesh,Regular,2025-07-31
12737,Customer_02737,Female,63,Delhi,Delhi,Regular,2023-09-15
12738,Customer_02738,Female,52,Bengaluru,Karnataka,High Value,2023-02-22
12739,Customer_02739,Male,45,Kochi,Kerala,Low Value,2024-10-12
12740,Customer_02740,Male,53,Agra,Uttar Pradesh,Low Value,2023-09-28
12741,Customer_02741,Male,48,Kolkata,West Bengal,Low Value,2023-07-20
12742,Customer_02742,Male,50,Vadodara,Gujarat,Regular,2024-01-31
12743,Customer_02743,Female,40,Pune,Maharashtra,Regular,2024-01-13
12744,Customer_02744,Male,58,Warangal,Telangana,High Value,2024-11-06
12745,Customer_02745,Female,34,New Delhi,Delhi,Regular,2024-06-18
12746,Customer_02746,Female,63,Nashik,Maharashtra,Regular,2025-07-11
12747,Customer_02747,Female,18,Chennai,Tamil Nadu,Low Value,2024-02-02
12748,Customer_02748,Female,59,Mysuru,Karnataka,Low Value,2025-05-16
12749,Customer_02749,Male,40,Bengaluru,Karnataka,Low Value,2024-07-14
12750,Customer_02750,Male,65,Delhi,Delhi,Low Value,2023-07-09
12751,Customer_02751,Female,44,Jodhpur,Rajasthan,Low Value,2023-07-24
12752,Customer_02752,Male,42,Jodhpur,Rajasthan,VIP,2025-08-25
12753,Customer_02753,Male,49,Kolkata,West Bengal,Low Value,2023-02-13
12754,Customer_02754,Female,36,Ahmedabad,Gujarat,Regular,2025-09-30
12755,Customer_02755,Female,41,Agra,Uttar Pradesh,Regular,2025-10-15
12756,Customer_02756,Male,20,Coimbatore,Tamil Nadu,VIP,2024-10-01
12757,Customer_02757,Female,29,Nashik,Maharashtra,Regular,2025-09-20
12758,Customer_02758,Female,52,Udaipur,Rajasthan,Regular,2024-12-01
12759,Customer_02759,Male,32,Kolkata,West Bengal,Regular,2024-12-13
12760,Customer_02760,Male,34,Siliguri,West Bengal,Regular,2024-09-28
12761,Customer_02761,Female,49,New Delhi,Delhi,Low Value,2025-03-14
12762,Customer_02762,Male,24,Chennai,Tamil Nadu,Low Value,2023-11-07
12763,Customer_02763,Male,36,Kochi,Kerala,Regular,2025-05-27
12764,Customer_02764,Female,24,Lucknow,Uttar Pradesh,Regular,2025-05-06
12765,Customer_02765,Female,22,Ahmedabad,Gujarat,High Value,2023-10-01
12766,Customer_02766,Male,57,Hyderabad,Telangana,Regular,2024-06-14
12767,Customer_02767,Male,38,New Delhi,Delhi,High Value,2023-01-17
12768,Customer_02768,Male,65,Agra,Uttar Pradesh,Low Value,2024-12-18
12769,Customer_02769,Other,65,Hyderabad,Telangana,Regular,2025-11-19
12770,Customer_02770,Male,64,Warangal,Telangana,High Value,2024-04-14
12771,Customer_02771,Female,24,Chennai,Tamil Nadu,Regular,2025-03-21
12772,Customer_02772,Female,54,Madurai,Tamil Nadu,Regular,2024-07-08
12773,Customer_02773,Male,40,Mumbai,Maharashtra,Regular,2023-04-03
12774,Customer_02774,Female,28,Kolkata,West Bengal,VIP,2025-05-31
12775,Customer_02775,Female,27,Agra,Uttar Pradesh,Low Value,2024-07-31
12776,Customer_02776,Female,38,Delhi,Delhi,Regular,2024-09-22
12777,Customer_02777,Male,58,Hubballi,Karnataka,VIP,2025-03-31
12778,Customer_02778,Female,50,New Delhi,Delhi,VIP,2024-08-06
12779,Customer_02779,Female,37,Thane,Maharashtra,Regular,2025-04-25
12780,Customer_02780,Other,50,Ahmedabad,Gujarat,High Value,2025-04-21
12781,Customer_02781,Male,57,Siliguri,West Bengal,VIP,2023-11-24
12782,Customer_02782,Female,52,Mangaluru,Karnataka,Regular,2024-12-30
12783,Customer_02783,Male,51,Udaipur,Rajasthan,Regular,2023-09-11
12784,Customer_02784,Male,53,Ahmedabad,Gujarat,High Value,2024-07-24
12785,Customer_02785,Male,44,Madurai,Tamil Nadu,Regular,2024-06-27
12786,Customer_02786,Female,36,Warangal,Telangana,Regular,2025-04-30
12787,Customer_02787,Male,60,Udaipur,Rajasthan,High Value,2023-04-30
12788,Customer_02788,Female,22,Delhi,Delhi,Regular,2025-09-01
12789,Customer_02789,Other,46,New Delhi,Delhi,High Value,2025-04-01
12790,Customer_02790,Male,27,Chennai,Tamil Nadu,VIP,2024-05-28
12791,Customer_02791,Female,57,Thane,Maharashtra,Regular,2025-09-05
12792,Customer_02792,Male,30,Kanpur,Uttar Pradesh,High Value,2023-04-07
12793,Customer_02793,Male,46,Jaipur,Rajasthan,High Value,2025-05-20
12794,Customer_02794,Female,22,Jodhpur,Rajasthan,Regular,2023-09-14
12795,Customer_02795,Female,29,Thiruvananthapuram,Kerala,Low Value,2023-05-08
12796,Customer_02796,Female,30,Surat,Gujarat,Regular,2023-02-26
12797,Customer_02797,Female,39,Siliguri,West Bengal,Low Value,2024-08-04
12798,Customer_02798,Male,57,Ahmedabad,Gujarat,Low Value,2024-07-09
12799,Customer_02799,Male,32,Noida,Uttar Pradesh,Low Value,2024-12-24
12800,Customer_02800,Female,30,New Delhi,Delhi,Regular,2024-10-14
12801,Customer_02801,Male,18,New Delhi,Delhi,Regular,2023-06-07
12802,Customer_02802,Male,55,Delhi,Delhi,Regular,2023-03-26
12803,Customer_02803,Female,60,Kochi,Kerala,High Value,2023-11-18
12804,Customer_02804,Male,62,Delhi,Delhi,Regular,2023-11-05
12805,Customer_02805,Male,18,Noida,Uttar Pradesh,Low Value,2023-10-11
12806,Customer_02806,Female,28,Chennai,Tamil Nadu,Regular,2025-12-01
12807,Customer_02807,Female,60,Siliguri,West Bengal,Regular,2025-09-29
12808,Customer_02808,Female,57,Noida,Uttar Pradesh,Regular,2023-05-14
12809,Customer_02809,Female,39,Siliguri,West Bengal,Regular,2024-09-05
12810,Customer_02810,Male,52,Noida,Uttar Pradesh,Regular,2024-10-10
12811,Customer_02811,Female,61,New Delhi,Delhi,Regular,2023-08-17
12812,Customer_02812,Female,23,Coimbatore,Tamil Nadu,Regular,2025-09-24
12813,Customer_02813,Male,45,Udaipur,Rajasthan,Regular,2023-04-29
12814,Customer_02814,Male,48,Ahmedabad,Gujarat,Low Value,2025-07-26
12815,Customer_02815,Female,25,Warangal,Telangana,Low Value,2023-11-20
12816,Customer_02816,Female,22,Madurai,Tamil Nadu,High Value,2025-07-09
12817,Customer_02817,Female,59,Jaipur,Rajasthan,Low Value,2023-06-08
12818,Customer_02818,Female,65,Mumbai,Maharashtra,Regular,2023-08-27
12819,Customer_02819,Female,61,Lucknow,Uttar Pradesh,Regular,2024-01-31
12820,Customer_02820,Other,34,Nagpur,Maharashtra,Regular,2023-11-16
12821,Customer_02821,Female,55,Jaipur,Rajasthan,Regular,2023-11-05
12822,Customer_02822,Male,26,Chennai,Tamil Nadu,VIP,2023-09-06
12823,Customer_02823,Female,27,Agra,Uttar Pradesh,Regular,2024-06-21
12824,Customer_02824,Male,37,Hyderabad,Telangana,Regular,2024-12-01
12825,Customer_02825,Female,31,Delhi,Delhi,Regular,2024-01-29
12826,Customer_02826,Female,31,Lucknow,Uttar Pradesh,Regular,2024-10-13
12827,Customer_02827,Female,43,Kanpur,Uttar Pradesh,Regular,2025-10-14
12828,Customer_02828,Female,46,Madurai,Tamil Nadu,Regular,2024-02-10
12829,Customer_02829,Male,44,Coimbatore,Tamil Nadu,Low Value,2025-09-26
12830,Customer_02830,Male,42,Jodhpur,Rajasthan,Regular,2023-01-21
12831,Customer_02831,Male,33,Mangaluru,Karnataka,High Value,2023-06-04
12832,Customer_02832,Female,53,Agra,Uttar Pradesh,Regular,2025-05-16
12833,Customer_02833,Female,51,Surat,Gujarat,Regular,2024-07-12
12834,Customer_02834,Female,33,Agra,Uttar Pradesh,Regular,2023-07-13
12835,Customer_02835,Male,50,Jaipur,Rajasthan,VIP,2024-02-03
12836,Customer_02836,Female,20,Siliguri,West Bengal,Regular,2023-10-07
12837,Customer_02837,Female,40,Thane,Maharashtra,Regular,2025-09-06
12838,Customer_02838,Male,28,New Delhi,Delhi,Regular,2025-10-30
12839,Customer_02839,Female,65,Hubballi,Karnataka,Regular,2024-04-16
12840,Customer_02840,Female,35,Hyderabad,Telangana,Low Value,2023-06-01
12841,Customer_02841,Female,64,Warangal,Telangana,Regular,2025-03-12
12842,Customer_02842,Male,58,Hyderabad,Telangana,Regular,2024-07-06
12843,Customer_02843,Female,61,Madurai,Tamil Nadu,Regular,2024-12-30
12844,Customer_02844,Male,46,Hyderabad,Telangana,Low Value,2024-05-27
12845,Customer_02845,Other,22,New Delhi,Delhi,Regular,2025-10-09
12846,Customer_02846,Male,41,Mumbai,Maharashtra,High Value,2023-06-20
12847,Customer_02847,Male,46,Warangal,Telangana,Regular,2025-04-29
12848,Customer_02848,Female,46,Kanpur,Uttar Pradesh,Regular,2025-03-04
12849,Customer_02849,Male,43,Lucknow,Uttar Pradesh,Low Value,2023-05-05
12850,Customer_02850,Female,57,Madurai,Tamil Nadu,High Value,2023-06-24
12851,Customer_02851,Female,20,Delhi,Delhi,High Value,2024-05-18
12852,Customer_02852,Female,19,Nagpur,Maharashtra,Low Value,2024-12-11
12853,Customer_02853,Other,42,Hubballi,Karnataka,Low Value,2023-04-16
12854,Customer_02854,Male,36,Jodhpur,Rajasthan,Regular,2024-06-11
12855,Customer_02855,Female,57,Thane,Maharashtra,Regular,2023-02-07
12856,Customer_02856,Male,19,Jodhpur,Rajasthan,Regular,2024-01-30
12857,Customer_02857,Male,36,Kolkata,West Bengal,Regular,2025-07-09
12858,Customer_02858,Female,18,Udaipur,Rajasthan,Low Value,2024-04-21
12859,Customer_02859,Male,44,Vadodara,Gujarat,High Value,2024-12-22
12860,Customer_02860,Female,62,Noida,Uttar Pradesh,VIP,2023-11-11
12861,Customer_02861,Female,52,Delhi,Delhi,High Value,2023-12-31
12862,Customer_02862,Female,58,Kozhikode,Kerala,Regular,2023-06-30
12863,Customer_02863,Female,22,Chennai,Tamil Nadu,High Value,2025-01-03
12864,Customer_02864,Male,55,Surat,Gujarat,VIP,2025-05-25
12865,Customer_02865,Female,21,Udaipur,Rajasthan,Regular,2025-09-20
12866,Customer_02866,Female,34,Hyderabad,Telangana,High Value,2024-10-22
12867,Customer_02867,Male,38,New Delhi,Delhi,Low Value,2023-09-01
12868,Customer_02868,Male,65,Vadodara,Gujarat,Regular,2023-11-09
12869,Customer_02869,Female,48,Madurai,Tamil Nadu,Regular,2023-03-17
12870,Customer_02870,Male,65,Kanpur,Uttar Pradesh,High Value,2023-09-19
12871,Customer_02871,Male,39,Delhi,Delhi,High Value,2023-08-19
12872,Customer_02872,Female,28,Madurai,Tamil Nadu,Regular,2024-12-03
12873,Customer_02873,Female,51,Kolkata,West Bengal,Regular,2024-10-07
12874,Customer_02874,Female,32,Siliguri,West Bengal,Regular,2025-01-26
12875,Customer_02875,Female,27,Chennai,Tamil Nadu,Regular,2025-04-21
12876,Customer_02876,Female,55,Ahmedabad,Gujarat,Regular,2025-05-28
12877,Customer_02877,Male,49,Delhi,Delhi,Regular,2024-05-30
12878,Customer_02878,Male,65,Vadodara,Gujarat,Low Value,2024-03-17
12879,Customer_02879,Male,48,Mysuru,Karnataka,Regular,2024-08-05
12880,Customer_02880,Female,54,Jaipur,Rajasthan,Low Value,2023-09-19
12881,Customer_02881,Male,61,Mangaluru,Karnataka,Low Value,2025-01-18
12882,Customer_02882,Male,45,Kolkata,West Bengal,VIP,2025-03-29
12883,Customer_02883,Female,48,Agra,Uttar Pradesh,Regular,2025-09-28
12884,Customer_02884,Male,23,Nashik,Maharashtra,Regular,2025-05-16
12885,Customer_02885,Male,31,Udaipur,Rajasthan,Regular,2024-08-30
12886,Customer_02886,Female,40,Kolkata,West Bengal,Regular,2025-06-28
12887,Customer_02887,Male,33,Ahmedabad,Gujarat,Regular,2024-06-06
12888,Customer_02888,Male,42,Ahmedabad,Gujarat,Regular,2025-11-02
12889,Customer_02889,Male,56,Vadodara,Gujarat,High Value,2023-06-11
12890,Customer_02890,Female,19,Agra,Uttar Pradesh,VIP,2023-01-05
12891,Customer_02891,Female,55,Mysuru,Karnataka,Regular,2023-07-21
12892,Customer_02892,Male,58,Nashik,Maharashtra,Regular,2024-02-20
12893,Customer_02893,Female,56,Ahmedabad,Gujarat,Regular,2025-11-01
12894,Customer_02894,Male,51,Kozhikode,Kerala,Regular,2025-08-05
12895,Customer_02895,Female,57,Jaipur,Rajasthan,VIP,2025-01-21
12896,Customer_02896,Male,60,Delhi,Delhi,High Value,2025-08-07
12897,Customer_02897,Female,42,Thiruvananthapuram,Kerala,Regular,2024-01-08
12898,Customer_02898,Female,53,Nagpur,Maharashtra,Regular,2024-03-06
12899,Customer_02899,Female,33,Lucknow,Uttar Pradesh,Regular,2024-11-20
12900,Customer_02900,Male,35,Thane,Maharashtra,Low Value,2023-04-28
12901,Customer_02901,Male,30,Delhi,Delhi,Low Value,2024-08-10
12902,Customer_02902,Female,54,Jodhpur,Rajasthan,High Value,2025-12-05
12903,Customer_02903,Male,44,Delhi,Delhi,Regular,2023-08-15
12904,Customer_02904,Female,51,Madurai,Tamil Nadu,Regular,2023-12-14
12905,Customer_02905,Female,28,Jaipur,Rajasthan,Regular,2023-05-21
12906,Customer_02906,Female,18,Nashik,Maharashtra,Regular,2023-07-23
12907,Customer_02907,Male,30,Ahmedabad,Gujarat,High Value,2025-09-30
12908,Customer_02908,Female,47,Thane,Maharashtra,High Value,2025-05-10
12909,Customer_02909,Female,22,Nashik,Maharashtra,Regular,2025-04-24
12910,Customer_02910,Female,35,Jaipur,Rajasthan,Regular,2025-09-21
12911,Customer_02911,Male,31,Coimbatore,Tamil Nadu,Regular,2023-11-09
12912,Customer_02912,Male,30,Pune,Maharashtra,High Value,2023-05-17
12913,Customer_02913,Male,49,Kochi,Kerala,Regular,2023-12-17
12914,Customer_02914,Male,24,Siliguri,West Bengal,Regular,2023-06-22
12915,Customer_02915,Female,25,Warangal,Telangana,High Value,2023-03-20
12916,Customer_02916,Female,24,Warangal,Telangana,High Value,2025-09-05
12917,Customer_02917,Male,33,Thane,Maharashtra,Regular,2024-07-22
12918,Customer_02918,Female,60,Kozhikode,Kerala,Regular,2025-05-12
12919,Customer_02919,Male,48,Vadodara,Gujarat,Regular,2023-02-26
12920,Customer_02920,Male,44,Kanpur,Uttar Pradesh,VIP,2023-12-29
12921,Customer_02921,Male,50,Lucknow,Uttar Pradesh,High Value,2023-05-14
12922,Customer_02922,Male,46,Udaipur,Rajasthan,Regular,2023-01-14
12923,Customer_02923,Female,25,Warangal,Telangana,Regular,2023-10-10
12924,Customer_02924,Male,50,Thane,Maharashtra,High Value,2025-03-16
12925,Customer_02925,Female,58,Lucknow,Uttar Pradesh,Regular,2023-05-07
12926,Customer_02926,Male,36,Nashik,Maharashtra,High Value,2023-08-06
12927,Customer_02927,Female,38,Jodhpur,Rajasthan,High Value,2025-01-14
12928,Customer_02928,Male,58,Hyderabad,Telangana,High Value,2024-11-10
12929,Customer_02929,Male,38,New Delhi,Delhi,VIP,2025-09-23
12930,Customer_02930,Male,42,Kolkata,West Bengal,Regular,2023-09-17
12931,Customer_02931,Male,59,Siliguri,West Bengal,Regular,2023-04-09
12932,Customer_02932,Male,40,Lucknow,Uttar Pradesh,Low Value,2023-07-01
12933,Customer_02933,Female,28,Kolkata,West Bengal,High Value,2023-06-18
12934,Customer_02934,Female,50,Delhi,Delhi,High Value,2023-08-21
12935,Customer_02935,Female,37,Nashik,Maharashtra,Regular,2025-08-13
12936,Customer_02936,Female,42,Udaipur,Rajasthan,Regular,2024-04-16
12937,Customer_02937,Male,43,Delhi,Delhi,Regular,2024-11-09
12938,Customer_02938,Male,57,Jodhpur,Rajasthan,Regular,2024-01-16
12939,Customer_02939,Other,29,Jaipur,Rajasthan,Regular,2023-09-08
12940,Customer_02940,Female,49,Hyderabad,Telangana,High Value,2023-11-15
12941,Customer_02941,Female,50,Pune,Maharashtra,Low Value,2023-07-12
12942,Customer_02942,Female,27,Kozhikode,Kerala,Regular,2025-07-25
12943,Customer_02943,Male,21,Siliguri,West Bengal,Regular,2024-08-23
12944,Customer_02944,Male,32,Kozhikode,Kerala,Regular,2024-08-29
12945,Customer_02945,Male,23,Hyderabad,Telangana,Regular,2025-02-03
12946,Customer_02946,Male,44,Udaipur,Rajasthan,High Value,2025-06-03
12947,Customer_02947,Male,22,Kanpur,Uttar Pradesh,Regular,2025-09-17
12948,Customer_02948,Male,22,Kolkata,West Bengal,High Value,2024-05-20
12949,Customer_02949,Female,35,Kolkata,West Bengal,Regular,2023-03-06
12950,Customer_02950,Female,45,Nagpur,Maharashtra,Regular,2023-08-10
12951,Customer_02951,Female,52,Chennai,Tamil Nadu,Regular,2024-04-10
12952,Customer_02952,Female,39,Mysuru,Karnataka,Regular,2023-03-13
12953,Customer_02953,Male,51,Hubballi,Karnataka,Regular,2025-06-06
12954,Customer_02954,Male,21,Hubballi,Karnataka,High Value,2024-04-18
12955,Customer_02955,Female,35,Chennai,Tamil Nadu,Regular,2024-10-16
12956,Customer_02956,Male,58,Nashik,Maharashtra,VIP,2023-01-19
12957,Customer_02957,Male,43,Madurai,Tamil Nadu,Regular,2024-06-05
12958,Customer_02958,Male,59,Bengaluru,Karnataka,Low Value,2025-02-22
12959,Customer_02959,Male,39,Hyderabad,Telangana,Regular,2024-02-19
12960,Customer_02960,Female,64,Delhi,Delhi,High Value,2023-12-30
12961,Customer_02961,Male,50,Udaipur,Rajasthan,Regular,2024-06-11
12962,Customer_02962,Female,60,Coimbatore,Tamil Nadu,Low Value,2025-03-06
12963,Customer_02963,Female,31,Nagpur,Maharashtra,Regular,2024-03-18
12964,Customer_02964,Male,48,Mumbai,Maharashtra,VIP,2023-09-22
12965,Customer_02965,Male,27,Kochi,Kerala,Low Value,2024-10-11
12966,Customer_02966,Male,41,New Delhi,Delhi,Low Value,2024-05-23
12967,Customer_02967,Male,38,Noida,Uttar Pradesh,High Value,2024-04-10
12968,Customer_02968,Female,65,Kolkata,West Bengal,Low Value,2023-12-31
12969,Customer_02969,Female,25,Bengaluru,Karnataka,Regular,2024-05-07
12970,Customer_02970,Female,49,Lucknow,Uttar Pradesh,Regular,2024-06-25
12971,Customer_02971,Male,48,Thiruvananthapuram,Kerala,Regular,2024-12-23
12972,Customer_02972,Female,51,Bengaluru,Karnataka,Low Value,2025-04-21
12973,Customer_02973,Female,40,Delhi,Delhi,Regular,2023-10-27
12974,Customer_02974,Male,42,Kochi,Kerala,VIP,2023-06-23
12975,Customer_02975,Female,24,Bengaluru,Karnataka,Low Value,2024-10-07
12976,Customer_02976,Female,36,New Delhi,Delhi,High Value,2023-01-24
12977,Customer_02977,Female,24,Surat,Gujarat,Regular,2024-12-31
12978,Customer_02978,Female,64,Noida,Uttar Pradesh,Regular,2023-01-07
12979,Customer_02979,Male,25,Lucknow,Uttar Pradesh,High Value,2025-10-26
12980,Customer_02980,Female,31,Kolkata,West Bengal,High Value,2025-05-27
12981,Customer_02981,Male,18,Delhi,Delhi,Low Value,2023-06-15
12982,Customer_02982,Male,30,Coimbatore,Tamil Nadu,Regular,2024-03-03
12983,Customer_02983,Female,20,Ahmedabad,Gujarat,Regular,2023-05-25
12984,Customer_02984,Female,45,Hyderabad,Telangana,Regular,2025-07-21
12985,Customer_02985,Male,55,Bengaluru,Karnataka,Regular,2024-05-23
12986,Customer_02986,Male,32,Surat,Gujarat,Regular,2025-06-25
12987,Customer_02987,Male,53,Delhi,Delhi,Regular,2024-10-06
12988,Customer_02988,Male,20,Jaipur,Rajasthan,Regular,2023-03-17
12989,Customer_02989,Female,21,Bengaluru,Karnataka,Low Value,2025-04-03
12990,Customer_02990,Female,22,Nashik,Maharashtra,Regular,2025-11-27
12991,Customer_02991,Female,43,Kanpur,Uttar Pradesh,High Value,2024-07-19
12992,Customer_02992,Male,42,Delhi,Delhi,Low Value,2024-09-08
12993,Customer_02993,Female,27,Nagpur,Maharashtra,Regular,2024-01-16
12994,Customer_02994,Male,25,Siliguri,West Bengal,VIP,2025-04-27
12995,Customer_02995,Female,29,Kozhikode,Kerala,Low Value,2023-10-30
12996,Customer_02996,Female,20,Hyderabad,Telangana,Regular,2025-01-25
12997,Customer_02997,Female,44,Warangal,Telangana,High Value,2023-06-13
12998,Customer_02998,Male,40,Pune,Maharashtra,High Value,2023-04-11
12999,Customer_02999,Male,57,Agra,Uttar Pradesh,Regular,2025-06-16
13000,Customer_03000,Male,50,Siliguri,West Bengal,Regular,2025-02-21
13001,Customer_03001,Female,31,Jaipur,Rajasthan,High Value,2024-01-03
13002,Customer_03002,Male,40,Noida,Uttar Pradesh,Regular,2024-12-27
13003,Customer_03003,Male,48,Surat,Gujarat,Regular,2024-01-07
13004,Customer_03004,Male,30,Warangal,Telangana,Regular,2025-05-11
13005,Customer_03005,Female,29,Vadodara,Gujarat,High Value,2023-10-07
13006,Customer_03006,Male,52,Hubballi,Karnataka,High Value,2023-11-12
13007,Customer_03007,Female,35,Coimbatore,Tamil Nadu,Regular,2025-03-26
13008,Customer_03008,Female,38,Delhi,Delhi,Regular,2023-05-31
13009,Customer_03009,Female,62,Kolkata,West Bengal,Regular,2025-10-05
13010,Customer_03010,Male,64,Lucknow,Uttar Pradesh,Regular,2024-10-30
