order_id,product_id,quantity,discount,sales_amount,profit
515437,20690,1,0.1,25732.37,1087.41
515438,20176,2,0,48317.22,10200.6
515439,20367,1,0.1,15479.56,2762.53
515439,20359,3,0.1,12359.49,2256.54
515440,20203,1,0,1365.25,317.7
515440,20156,1,0,16977.37,3984.56
515441,20174,1,0.15,17346.78,1015.14
515442,20442,1,0.1,33953.51,5259.21
515443,20057,1,0.05,21198.17,3756
515443,20354,1,0,31041.2,5059.91
515444,20815,1,0.1,22512.49,-164.08
515445,20641,1,0.15,6511.04,410.62
515445,20990,1,0.05,8082.23,1432.41
515445,20923,2,0.1,41472.31,6523.95
515446,20563,2,0.05,37345.98,2540.78
515447,20284,3,0,14777.01,1519.65
515448,20810,1,0.05,9255.86,454.14
515448,20535,4,0.1,13821.59,2086.47
515449,20172,1,0.1,17198.18,2149.9
515449,20447,1,0.1,1674.82,154.87
515450,20343,2,0.2,15084.37,-180.81
515451,20773,1,0,12195.45,2884.24
515452,20652,2,0,51508.96,14216.92
515453,20731,1,0.15,17798.66,742.36
515453,20316,1,0.1,30170.13,2323.12
515454,20842,2,0.2,32891.86,3226.26
515455,20055,1,0.1,33468.82,6596.5
515456,20542,2,0.05,65797.63,9508.33
515457,20960,1,0.05,9772.53,659.91
515457,20211,1,0.3,2579.37,-354.84
515457,20152,4,0.1,73562.15,8322.79
515457,20162,1,0.3,12114.61,-695.31
515458,20102,3,0.2,29664.43,2692.99
515459,20924,1,0.15,12697.96,705.72
515459,20897,2,0.1,43961.22,7571.24
515460,20568,1,0.2,32194.68,2384
515461,20415,1,0.1,8610.01,483.79
515461,20837,1,0.1,16752.82,1936.08
515461,20745,1,0.05,27218,5967.02
515462,20241,1,0.05,25586.51,6258.26
515462,20420,2,0.1,45660.22,5206.8
515462,20825,3,0.2,6022.87,-254.51
515462,20272,1,0.05,16160.62,3719.87
515463,20953,1,0.05,25367.58,1909.63
515464,20487,1,0,16441.67,1605.91
515464,20139,1,0.05,31030.43,6241.96
515465,20946,2,0.05,73257.25,16241.73
515465,20900,1,0.3,19864.98,-3766.72
515466,20164,2,0.3,33737.93,-6684.37
515467,20227,1,0.2,10326.13,31.42
515467,20578,1,0.15,2008.07,19.75
515467,20621,4,0.2,36179.17,-197.63
515468,20395,1,0.1,6611.7,467.05
515468,20742,2,0.2,37822.72,2165.46
515469,20595,1,0.1,2591.41,446.3
515469,20524,1,0.05,22287.51,2060.16
515469,20555,1,0.1,4543.3,717.48
515469,20136,1,0.1,28905.36,3381.42
515470,20971,3,0.15,6221.62,388.87
515471,20312,1,0.1,30655.67,3272.04
515471,20469,1,0.1,15644.55,2259.86
515472,20188,2,0.1,28106.95,2321.77
515472,20431,1,0.3,4379.9,-391.22
515473,20331,1,0.1,13436.92,643.96
515473,20034,1,0.05,19026.02,2464.4
515473,20417,1,0.05,26247.2,1482.85
515474,20501,2,0.1,29931.62,1759.58
515475,20613,2,0,3964.56,942.22
515476,20802,2,0.05,27932.94,4321.64
515476,20548,1,0.3,9479.5,-1159.53
515477,20392,1,0.1,25278.36,246.8
515478,20701,1,0.15,867.36,-15.23
515479,20804,1,0,4414.41,1042.69
515480,20479,1,0.1,20097.42,-36.22
515480,20287,3,0,119615.34,32186.31
515480,20417,1,0.15,23484.34,-1280.01
515481,20294,1,0.05,4177,321.21
515481,20309,1,0.1,10847.16,1118.48
515481,20793,1,0.1,11368.4,1215.67
515482,20187,1,0.1,26962.41,3115.31
515483,20447,1,0,1860.91,340.96
515484,20563,1,0.15,16707.41,-695.19
515485,20695,1,0.05,4636.07,446.53
515486,20879,1,0.05,17618.08,897.42
515486,20517,1,0.15,33835.46,4332.48
515487,20025,1,0.1,13320.43,2534.49
515487,20177,2,0.2,40913.49,-2554.71
515488,20152,1,0.05,19412.23,3102.39
515489,20421,1,0.1,14445.7,134.69
515490,20826,2,0.05,13956.89,2487.31
515490,20953,2,0.1,48064.9,1149
515491,20235,1,0,7896.86,1068.06
515491,20788,1,0.1,5866.52,1125.77
515492,20844,1,0.05,8571.17,1778.1
515493,20029,1,0.05,13876.64,1743.12
515493,20116,1,0.1,6530.6,488.18
515494,20167,2,0.1,38560.21,7578.11
515495,20435,1,0.15,15775.95,1419.83
515496,20897,1,0.1,21980.61,3785.62
515496,20595,1,0.05,2735.37,590.26
515497,20864,1,0.1,3915.24,121.77
515498,20944,2,0.15,45139.95,-230.33
515498,20414,1,0.05,3715.49,270.03
515499,20250,1,0.1,29722.1,583.21
515500,20398,2,0.15,1791.83,-119.73
515500,20479,1,0.05,21213.95,1080.31
515500,20567,1,0,4470.14,1011.6
515501,20619,2,0.05,5998,1191.44
515502,20713,1,0.1,26281.44,2314.83
515503,20465,3,0.15,9402.05,-323.89
515503,20782,1,0.1,17330.36,2622.27
515504,20937,1,0.05,20818.75,5013.19
515505,20074,2,0.1,9539.6,1903.96
515505,20526,2,0.2,36486.66,-1542.9
515505,20808,2,0.1,20488.41,2192.33
515505,20600,1,0.15,25811.02,-1112.48
515506,20762,2,0.1,53917.29,2385.29
515507,20446,4,0.1,84766.21,2883.93
515507,20665,3,0.05,8119.91,564.59
515508,20995,2,0.1,1386.43,184.21
515508,20003,1,0,33341.56,4099.64
515509,20515,1,0.1,24509.75,1077.04
515509,20382,2,0.2,31678.93,-365.31
515509,20359,3,0.1,12359.49,2256.54
515510,20955,2,0.3,27882.53,-4702.31
515510,20614,1,0.15,21494.04,-601.17
515510,20779,2,0.1,42744.6,1624.14
515511,20331,1,0.05,14183.41,1390.45
515512,20689,1,0.15,22155.5,-709.94
515512,20894,2,0.05,17362.73,3082.75
515513,20907,2,0.05,44964.11,4541.19
515513,20049,2,0.2,9978.24,-1116.9
515514,20398,1,0.05,1001.32,45.54
515515,20849,1,0.1,22683.44,4637.71
515515,20215,3,0.15,91750.4,3466.22
515516,20699,1,0.1,22675.23,1424.88
515516,20450,1,0.15,3016.08,-37.73
515517,20012,1,0,1500.59,166.16
515517,20687,1,0.15,3880.9,370.81
515517,20084,1,0.1,25379.83,-92.82
515518,20190,2,0,19124.08,2466
515519,20351,2,0.05,12297.75,2613.09
515519,20815,1,0,25013.88,2337.31
515519,20191,1,0.1,8910.42,1067.83
515520,20078,1,0,11302.21,3049.38
515521,20497,1,0,23765.15,2388.51
515522,20839,2,0.15,37902.98,4094.88
515523,20696,1,0.1,12882.13,1197.75
515524,20417,2,0,55257.26,5728.56
515525,20369,1,0.2,10672.66,-247.62
515526,20052,1,0.15,16363.99,2033.15
515526,20079,1,0.15,22856.75,2878.32
515527,20325,1,0.1,11484.11,198.14
515527,20529,1,0.1,12781.16,1396.94
515528,20614,2,0.05,48045.51,3855.09
515528,20576,1,0.05,6083.74,731.49
515528,20482,2,0,35732.56,4476.64
515528,20740,2,0.3,40381.33,-5452.67
515529,20520,1,0,14722.53,1708.18
515530,20754,2,0.05,7017.54,610.44
515530,20523,3,0.2,24552.84,2292.9
515531,20079,1,0,26890.3,6911.87
515532,20549,2,0.15,24546.83,-1060.73
515532,20953,1,0.2,21362.18,-2095.77
515533,20201,1,0,4045.9,921.73
515534,20100,1,0.05,16725.58,1020.98
515535,20213,1,0.05,26512.65,5183.67
515536,20215,1,0.3,25186.38,-4241.68
515537,20472,2,0,53369.74,13710.88
515538,20752,2,0,4413.74,1113.86
515539,20666,1,0.15,2694.92,71.94
515539,20835,1,0.1,10755.09,16.99
515540,20818,1,0,26755.77,3491.82
515541,20301,1,0,18172.87,3988.57
515542,20828,1,0,15780.98,1794.06
515543,20005,1,0.1,28187.43,2475.97
515543,20540,1,0,12966.11,2891.25
515544,20031,1,0.2,23666.74,-2381.46
515544,20706,4,0.1,109371.6,20887.12
515544,20397,1,0.1,25075.94,3869.33
515545,20428,1,0.15,31245.68,4616.65
515546,20280,1,0.1,1104.43,93.02
515546,20606,1,0.15,4726.5,-295.56
515547,20274,4,0.15,94299.37,-6208.63
515547,20105,2,0.05,53291.66,4221.76
515548,20998,2,0.15,47121.94,-1182.74
515549,20912,1,0,16885.77,3135.34
515550,20886,2,0.1,54855.27,3223.57
515551,20851,1,0.15,28893.67,2558.58
515551,20902,1,0.3,21791.57,-3249.12
515552,20126,2,0.2,7890.51,314.01
515552,20338,1,0,18548.88,3419.67
515553,20476,1,0.1,9833.68,382.78
515554,20243,1,0.05,32619.48,5649.29
515555,20720,1,0,248.99,41.81
515555,20136,2,0.1,57810.73,6762.85
515555,20225,1,0.3,17621,-1211.84
515556,20116,2,0.15,12335.57,250.73
515556,20314,4,0.05,65467.96,3327.8
515557,20057,1,0,22313.86,4871.69
515558,20513,1,0.1,27083.97,4745.44
515558,20819,2,0,71635.36,17306.18
515559,20957,2,0,70512.88,15577.28
515560,20583,1,0.05,1676.04,365.43
515560,20426,1,0.15,21828.67,625.56
515561,20492,2,0.1,11430.63,1029.79
515562,20940,4,0.2,53551.36,-2419.12
515563,20729,2,0.1,15238.55,670.55
515564,20009,1,0.3,21003.98,-4561.6
515564,20070,1,0,15024.12,1758.09
515565,20060,3,0.3,61876.82,-7936.54
515565,20871,1,0,10580.23,2186.26
515566,20772,1,0.05,33676.84,6329.13
515566,20818,1,0.05,25417.98,2154.03
515566,20367,3,0,51598.53,13447.44
515566,20419,2,0.15,49378.88,5435.84
515567,20838,1,0,27763.35,6016.87
515568,20398,1,0,1054.02,98.24
515568,20691,3,0.15,19573.47,1949.07
515568,20486,2,,10726.16,1935.92
515569,20533,1,0.15,26166.96,-220.04
515569,20756,2,0.2,39555.6,618.74
515569,20633,1,0,266.26,58.95
515570,20351,1,0,6472.5,1630.17
515570,20090,3,0.1,17858.58,1939.86
515571,20856,1,0.05,25074.33,1783.63
515571,20410,1,0,18269.85,3194.29
515572,20003,1,0.1,30007.4,765.48
515572,20369,3,0.15,34019.09,1258.25
515573,20514,1,0,16939.29,1867.85
515574,20020,3,0,4825.14,476.82
515575,20538,2,0,37444.92,3415.62
515575,20347,2,0.05,22418.92,2680.3
515575,20771,1,0.3,811.37,-172.07
515576,20224,1,0.1,22722.87,781.65
515576,20927,2,0,69813.1,16828.56
515576,20222,2,0.15,64222.28,8162.28
515577,20228,1,0.1,5077.64,409.71
515577,20265,1,0,27772.38,7136.66
515578,20095,1,0.3,10608.27,-2157.02
515579,20140,1,0.05,2888.59,322.22
515579,20941,1,0.1,15617.97,431.91
515580,20318,1,0.1,28492.25,3515.28
515581,20197,1,0.1,33924.97,4712.3
515582,20843,1,0,25200.63,5035.48
515582,20324,1,0,26825.09,6423.43
515582,20918,1,0.05,27937.93,1402.92
515583,20977,3,0.2,9289.87,-1235.84
515584,20145,2,0,29965.58,4243.8
515584,20685,2,0.2,49900.75,2679.71
515585,20921,2,0.05,5352.66,790.38
515585,20162,2,0.15,29421.19,3801.35
515586,20033,1,0,25455.42,5575.61
515587,20096,3,0.1,34778.19,3864.78
515587,20985,3,0.05,89778.88,14383.51
515588,20503,2,0.05,53032.4,4443.42
515589,20710,1,0.1,5364.88,193.1
515589,20960,2,0.1,18516.37,291.13
515590,20154,1,0,8709.45,2382.88
515590,20569,1,0.15,5710.9,582.89
515591,20584,1,0.05,28191.06,3965.49
515591,20969,1,0.05,27081.77,6053.58
515592,20339,1,0,28724.75,7650.3
515593,20705,2,0,56984.16,14561.16
515593,20898,2,0.05,60663.16,4493.92
515593,20465,1,0.15,3134.02,-107.96
515594,20530,1,0,22132.95,5009.58
515595,20432,1,0.1,19751.86,1651.33
515595,20385,1,0.15,14959.12,-161.38
515596,20760,1,0.1,21375.25,1473.84
515597,20126,3,0.3,10356.3,-1008.45
515598,20687,2,0.05,8674.96,1654.78
515599,20267,2,0.1,8684.98,672.5
515599,20019,1,0.15,13846.64,1636.28
515600,20990,2,0.3,11910.65,-1388.99
515600,20235,1,0.05,7502.02,673.22
515601,20718,1,0.15,1632.93,94.9
515601,20544,2,0.1,11092.16,1241.68
515602,20111,1,0,32353.5,4375.82
515603,20259,2,0.3,37923.96,-4291.52
515604,20052,2,0,38503.5,9841.82
515604,20175,1,0.05,34838.9,8176.94
515605,20604,1,0.1,28696.15,5279.23
515605,20048,1,0.2,24944.46,2288.41
515606,20260,1,0.2,15884.22,61.58
515606,20722,1,0,21280.87,4326.26
515606,20238,2,0,23437.48,5448.96
515607,20316,1,0.05,31846.25,3999.24
515608,20090,1,0,6614.29,1308.05
515609,20696,1,0.2,11450.78,-233.6
515610,20684,1,0.1,20368.45,3564.69
515610,20111,1,0.2,25882.8,-2094.88
515610,20452,2,0.1,19274.49,2179.33
515611,20882,1,0.05,37001.34,7140.14
515611,20155,2,0,19106.42,1989.96
515611,20811,1,0.05,8186.73,1626.63
515611,20165,1,,7175.61,619.66
515612,20443,1,0,29716.44,6746.65
515613,20101,1,0.1,14059.7,1663.37
515613,20341,2,0.15,50504.01,-2988.35
515614,20503,4,0.1,100482.44,3304.48
515615,20170,1,0.05,18636.78,4341.75
515616,20464,1,0.05,5996.64,706.2
515616,20477,1,0,12696.01,3001.6
515617,20048,4,0.1,112250.09,21625.89
515617,20916,2,0.05,75030.03,17573.85
515617,20573,2,0.2,24307.49,-1640.25
515618,20658,1,0.15,15449,-666.88
515619,20141,1,0.1,11387.11,1476.88
515620,20370,1,0,32830.98,4708.87
515620,20005,1,0.05,29753.4,4041.94
515620,20173,1,0.1,13637.66,493.98
515620,20749,1,0.1,32899.65,6517.66
515621,20661,1,0,36191.2,8884.39
515622,20846,1,0.05,20039.78,1219.51
515623,20647,3,0,68294.25,13842.63
515623,20831,1,0.2,19511.52,-1943.01
515624,20443,1,0.1,26744.8,3775.01
515624,20873,2,0,70366.66,17072.92
515624,20254,1,0.2,19196.78,1262.91
515624,20941,2,0.1,31235.94,863.82
515625,20589,2,0.05,53409.99,9983.95
515625,20218,1,0.1,3724.25,-28.18
515625,20496,3,0.05,46234.15,5132.86
515626,20166,2,0,22785.22,2176.64
515626,20114,1,0.1,9157.36,1240.21
515627,20351,3,0,19417.5,4890.51
515627,20659,2,0.15,16931.05,993.83
515627,20951,1,0.1,21497.53,4060.24
515628,20477,1,0.1,11426.41,1732
515628,20007,1,0.15,27550.44,955.77
515629,20241,2,0.1,48479.71,9823.21
515629,20029,2,0,29213.98,4946.94
515629,20046,1,0.1,23347.17,1637.24
515630,20295,1,0.1,21987.37,4363.26
515630,20942,1,0.15,7371.79,1108.89
515630,20441,1,0,5288.63,1364.57
515631,20282,2,0.1,18702.18,1409.02
515632,20745,1,0.15,24352.95,3101.97
515632,20901,1,0.1,18984.64,1444.67
515633,20453,3,0,82106.58,22540.68
515633,20943,1,0,37869.69,10738.18
515633,20418,2,0.05,19862.22,3050.12
515633,20969,1,0.15,24231.06,3202.87
515634,20344,2,0.1,69381.38,10503.06
515634,20529,2,0,28402.58,5634.14
515634,20204,1,0.15,25017.94,-1315.3
515634,20279,1,0,26114.63,6710.65
515635,20981,1,0.15,841.39,-32.55
515636,20750,1,0.15,930.62,80.77
515636,20733,1,0.15,11590.23,-711.25
515636,20829,1,0.15,13744.19,1431.04
515636,20975,1,0.15,21100.61,2643.46
515637,20388,3,0.15,64738.38,-3829.56
515637,20970,1,0,15003.56,2674.48
515638,20047,1,0.2,27953.73,-645.79
515638,20272,1,0,17011.18,4570.43
515638,20761,1,0.2,1129.69,20.07
515639,20555,1,0.15,4290.89,465.07
515640,20435,2,0.05,35263.89,6551.65
515640,20381,1,0,1848.17,480.49
515641,20080,1,0.3,3412.18,-313.13
515641,20993,2,0,10271.1,1645.42
515642,20366,3,0,50022.9,5446.29
515643,20141,2,0.1,22774.21,2953.75
515644,20037,2,0.05,41177.35,8674.91
515644,20443,2,0.1,53489.59,7550.01
515645,20319,3,0.1,14769.73,2270.74
515645,20071,1,0.05,31705.8,5877.82
515645,20243,2,0.05,65238.97,11298.59
515646,20683,3,0,75125.94,16752.69
515646,20908,1,0,15985.22,1859.82
515647,20271,3,0.15,63852.97,-1887.65
515648,20778,1,0.15,28199.96,460.12
515649,20462,2,0.1,58182.57,7535.09
515650,20857,1,0.05,5037.64,1162.88
515650,20219,2,0.15,55942.02,-842.18
515651,20244,3,0.05,70771.51,3146.17
515652,20079,1,0.05,25545.78,5567.35
515652,20002,1,0.15,23978.71,-1488.25
515652,20201,1,0.15,3439.02,314.85
515653,20573,2,0.2,24307.49,-1640.25
515654,20497,1,0.2,19012.12,-2364.52
515655,20414,1,0.15,3324.38,-121.08
515655,20289,2,0.3,14802.8,-2482.06
515656,20535,3,0.1,10366.19,1564.85
515657,20401,1,0,5087.94,618.1
515658,20835,3,0.05,34057.79,1843.49
515658,20797,1,0.15,3052.21,53.45
515658,20273,2,0.05,34542.04,4206.94
515659,20576,2,0.15,10886.7,182.2
515660,20760,1,0.1,21375.25,1473.84
515660,20607,1,0.1,14204.77,1078.64
515661,20268,1,0.05,32490.37,7963.49
515662,20489,3,0.2,53974.54,-5477.57
515662,20823,1,0.1,2765.72,353.75
515662,20158,1,0.1,32090.08,3156.15
515663,20906,1,0.15,22774.31,1908.58
515663,20341,1,0,29708.24,2962.06
515664,20800,1,0.2,28711.48,3070.37
515664,20979,2,0.2,48937.5,5108.84
515665,20464,1,0.15,5365.41,74.97
515665,20243,1,0.1,30902.67,3932.48
515665,20890,1,0.05,14366.83,2050.17
515666,20721,1,0.3,18448.26,-2522.05
515666,20164,1,0,24098.52,3887.37
515666,20938,1,0.05,17199.02,3812.19
515667,20446,3,0.1,63574.66,2162.95
515668,20617,2,0.05,59145,4782.28
515668,20156,1,0.15,14430.76,1437.95
515669,20937,2,0.1,39446.05,7834.93
515670,20879,1,0,18545.35,1824.69
515671,20633,1,0.1,239.63,32.32
515672,20014,1,0,4020.24,491.4
515673,20693,1,0,11021.39,2007.99
515673,20830,1,0,16768.24,2759.02
515674,20439,1,0.1,4203.14,178.32
515675,20798,2,0.1,65086.15,5115.43
515675,20408,1,0.05,13973.18,3075.04
515675,20829,1,0.15,13744.19,1431.04
515675,20454,2,0.05,45837.25,6210.03
515676,20173,3,0,45458.85,6027.81
515676,20416,1,0,30437.51,5410.85
515676,20931,1,0.05,25496.69,5480.26
515677,20704,1,0.15,2774.77,34.34
515678,20511,3,0.15,1985.48,147.5
515679,20991,1,0.1,15187.83,101.68
515680,20949,1,0.15,23276.66,-1542.27
515681,20756,1,0.15,21013.91,1545.48
515681,20841,2,0.15,30841.77,4014.65
515682,20974,1,0.05,600.88,63.88
515682,20961,2,0.1,26281.01,2794.21
515683,20390,1,0.1,29187.68,4157.51
515684,20949,1,0.1,24645.87,-173.06
515684,20705,3,0,85476.24,21841.74
515685,20743,2,0.1,52166.56,10058.84
515685,20787,1,0.1,34368.12,5530.06
515685,20491,1,0.15,31054.21,2645.66
515686,20174,1,0,20407.98,4076.34
515686,20205,2,0.05,41772.41,5144.57
515687,20685,1,0,31187.97,7577.45
515687,20045,3,0.1,36576.09,245.07
515687,20642,1,0.15,18221.73,510.44
515688,20815,2,0.1,45024.98,-328.16
515689,20082,1,0.1,30296.92,759.37
515690,20158,1,0.15,30307.29,1373.36
515691,20388,1,0.05,24118.22,1262.24
515691,20127,1,0.1,1186.96,-8.08
515692,20777,2,0.1,56172.71,11082.47
515692,20165,2,0,15945.8,2833.9
515693,20300,2,0.15,2942.87,-32.03
515693,20204,1,0.15,25017.94,-1315.3
515694,20091,1,0.2,12509.58,-1175.39
515694,20515,2,0.1,49019.51,2154.09
515695,20471,2,0.2,8842.29,900.69
515695,20738,1,0.1,7157.18,1022.6
515695,20797,1,0.2,2872.66,-126.1
515695,20343,1,0.05,8956.34,1323.75
515696,20694,2,0.15,36353.77,5672.17
515696,20264,1,0,29659.44,3605.56
515697,20033,2,0.2,40728.67,969.05
515697,20461,2,0,3526.3,905.78
515698,20136,1,0.15,27299.51,1775.57
515698,20506,1,0.3,24442.89,-4705.99
515699,20740,2,0,57687.62,11853.62
515699,20457,2,0.15,23663.64,216.46
515700,20780,1,0.05,6554.86,850.99
515700,20558,1,0.1,5839.5,948.56
515701,20124,1,0.3,22875.57,-5555.99
515701,20999,1,0.1,31929,2008.88
515702,20655,2,0.15,40485.6,428.56
515702,20647,2,0.1,40976.55,4675.47
515703,20749,2,0,73110.34,20346.36
515703,20412,1,0.15,32514.21,3689.78
515703,20247,1,0.1,28855.41,1167.93
515704,20003,3,0.1,90022.21,2296.45
515705,20623,2,0.1,47996.78,7963.64
515705,20816,1,0.05,1461.53,163.92
515706,20581,4,0.1,30095.86,4964.02
515706,20877,2,0.1,43047.2,3900.46
515706,20602,2,0.1,25928.48,2654.9
515706,20844,3,0.15,23006.81,2627.6
515707,20273,1,0,18180.02,3012.47
515708,20557,2,0,50511.24,10678.28
515709,20075,4,0.15,5885.91,873.27
515709,20385,1,0,17598.96,2478.46
515710,20698,2,0.05,21197.79,5017.93
515711,20842,1,0.15,17473.8,2641
515711,20256,2,0.15,62244.67,4775.19
515712,20139,1,0,32663.61,7875.14
515713,20509,1,0.05,22498.77,1697.25
515714,20175,2,0.1,66010.55,12686.63
515715,20460,1,0,22964.98,5529.55
515715,20383,1,0,22575.47,5529.11
515715,20936,1,0.3,20922.08,-2337.26
515715,20867,3,0.05,31494.27,3077.31
515716,20510,1,0.15,23153.9,3302.01
515716,20154,1,0.1,7838.51,1511.94
515717,20660,1,0.1,16533.57,2536.94
515717,20518,1,0.15,10311.36,1383.19
515717,20196,1,0.15,12693.07,1191.45
515717,20048,1,0.1,28062.52,5406.47
515718,20125,2,0,13976.4,3429.2
515718,20983,2,0.05,53900.8,6346.08
515719,20119,1,0.15,1870.48,123.94
515719,20975,3,0.15,63301.84,7930.39
515720,20894,1,0,9138.28,1998.29
515720,20925,2,0.3,38301.58,-9707.52
515720,20983,1,0.15,24113.51,336.15
515721,20940,1,0.1,15061.32,1068.7
515721,20217,2,0,14191.4,2252.94
515721,20807,1,0.15,7233.47,595.47
515722,20306,2,0.1,28744.04,5614.74
515722,20972,1,0,23403.13,2190.78
515723,20250,4,0.05,125493.33,8937.77
515723,20013,3,0.05,91784.45,22240.82
515724,20691,1,0,7675.87,1801.07
515724,20190,1,0.05,9083.94,754.9
515724,20793,4,0.05,47999.93,7389.01
515725,20800,2,0.2,57422.96,6140.74
515725,20999,2,0.05,67405.67,7565.43
515726,20289,2,0.05,20089.52,2804.66
515727,21000,1,0.2,1885.62,-141.23
515728,20408,2,0.1,26475.5,4679.22
515728,20347,1,0.1,10619.49,750.18
515728,20474,1,0,1006.34,241.66
515728,20008,1,0.3,2130.34,-306.52
515729,20972,1,0.1,21062.82,-149.53
515730,20468,1,0.1,1834.83,-5
515731,20645,1,0,22156.08,4166.93
515731,20964,1,0,21899.86,4460.53
515732,20293,1,0.2,1052.76,35.38
515733,20403,2,0,48473,8510.7
515733,20038,1,0.2,4573.66,-215.63
515733,20219,2,0.15,55942.02,-842.18
515734,20949,1,0.15,23276.66,-1542.27
515735,20467,1,0.15,1059.75,94.34
515736,20968,1,0.1,15159.36,1930.35
515737,20380,2,0,57424.64,13741.58
515738,20965,2,0.1,25199.96,1644.74
515738,20879,1,0,18545.35,1824.69
515739,20019,1,0.15,13846.64,1636.28
515739,20306,3,0,47906.73,13212.78
515739,20302,1,0.1,28251,5609.11
515739,20637,2,0.05,5782.73,818.51
515740,20879,1,0,18545.35,1824.69
515740,20721,1,0.05,25036.93,4066.62
515741,20232,1,0.05,33119.48,3843.31
515742,20081,3,0.05,57231.88,2826.7
515743,20582,3,0,97732.83,25800.33
515744,20972,2,0,46806.26,4381.56
515745,20211,1,0,3684.82,750.61
515745,20370,1,0.15,27906.33,-215.78
515746,20178,2,0,39947.84,3937.84
515746,20106,1,0.15,28632.48,3061.44
515746,20938,2,0.15,30777.19,4003.53
515747,20003,1,0.3,23339.09,-5902.83
515748,20615,2,0.1,3725.71,558.99
515749,20749,1,0.1,32899.65,6517.66
515749,20144,2,0.15,10494.17,-628.71
515749,20532,1,0.2,25180.41,-969.59
515750,20760,1,0.05,22562.77,2661.36
515750,20415,2,0,19133.36,2880.92
515751,20181,1,0.2,890.78,-109.84
515752,20230,3,0,51709.98,8456.07
515753,20707,1,0.05,26065.69,1609.07
515753,20615,1,0.2,1655.87,72.51
515754,20803,2,0.1,40018.82,-292.38
515754,20562,2,0.1,6079.32,253.36
515755,20096,1,0.05,12236.77,1932.3
515755,20297,1,0.05,33295.51,6081.8
515755,20120,1,0,21182.21,3292.83
515756,20149,2,0.1,5252.11,442.67
515757,20618,2,0.15,20229.17,2102.99
515757,20683,1,0.3,17529.39,-1928.36
515757,20750,1,0.05,1040.11,190.26
515758,20344,1,0.15,32763.43,3324.27
515759,20821,2,0.05,4151.69,634.21
515759,20217,1,0.15,6031.34,62.11
515760,20071,2,0,66749.06,15093.1
515760,20593,1,0.1,2049.09,369.99
515761,20774,1,0.2,14774.64,-570.4
515761,20158,1,0.2,28524.51,-409.42
515761,20741,1,0.1,7712.8,1299.32
515762,20436,1,0.15,25364.27,-1384.85
515763,20911,1,0,4662.77,869.89
515763,20789,2,0.15,52904.48,1086.98
515764,20959,2,0,68923.4,14974.98
515764,20385,2,0.1,31678.13,1437.13
515765,20957,2,0.1,63461.59,8525.99
515765,20828,1,0.1,14202.88,215.96
515766,20235,1,0.15,6712.33,-116.47
515766,20347,4,0.15,40118.06,640.82
515767,20554,1,0.1,19577.82,2585.04
515767,20753,1,0,23357.31,3751.43
515767,20688,1,0,32201.48,7875.99
515768,20300,1,0.05,1644.54,157.09
515768,20349,1,0.15,12969.76,-830.26
515769,20960,1,0.15,8743.84,-368.78
515770,20867,1,0.05,10498.09,1025.77
515770,20359,2,0.1,8239.66,1504.36
515771,20853,2,0.15,33741.02,3111.3
515771,20022,1,0.15,27780.71,-1293.96
515772,20351,1,0.15,5501.62,659.29
515772,20168,2,0.05,43750.52,5335
515773,20165,2,0,15945.8,2833.9
515774,20797,1,0.05,3411.29,412.53
515774,20451,1,0.05,18628.33,1500.54
515774,20762,1,0.05,28456.35,2690.35
515775,20680,1,0.2,26616.55,1750.76
515775,20673,1,0.15,15170.39,2128.63
515776,20610,3,0.1,25585.71,4375.53
515777,20617,2,0.05,59145,4782.28
515777,20453,1,0.15,23263.53,3408.23
515778,20499,2,0.1,63230.24,4975.68
515778,20654,1,0.05,21463.75,2348.36
515779,20414,2,0.15,6648.77,-242.15
515779,20800,2,0.1,64600.83,13318.61
515779,20564,1,0.05,5697.76,1109.58
515780,20749,2,0.3,51177.24,-1586.74
515780,20173,3,0.1,40912.97,1481.93
515781,20937,2,0,43828.94,12217.82
515782,20265,1,0.05,26383.76,5748.04
515783,20732,1,0.15,3853.42,-249.84
515783,20251,1,0.15,19641.18,-1133.16
515784,20460,3,0.1,62005.45,9699.16
515785,20861,3,0.1,73760.3,3264.89
515785,20584,2,0,59349.6,10898.46
515786,20750,3,0,3284.55,735
515787,20308,1,0.05,8121.51,1079.06
515788,20064,1,0.1,18067.98,1105.14
515788,20677,1,0.15,12076.32,166.36
515788,20640,1,0.15,11371.78,-440.34
515789,20090,1,0,6614.29,1308.05
515790,20457,1,0.1,12527.81,804.22
515790,20232,1,0.15,29633.22,357.05
515791,20246,1,0.1,21357.74,1974.32
515791,20413,1,0.15,26850.98,272.24
515791,20521,1,0.2,14913.7,-1429.23
515791,20554,1,0.15,18490.16,1497.38
515792,20145,1,0.05,14233.65,1372.76
515793,20893,3,0.05,77893.98,8698.38
515794,20094,2,0.05,64329.99,12625.05
515794,20240,1,0,35398.98,9232.57
515795,20082,2,0.1,60593.83,1518.73
515796,20761,2,0.2,2259.38,40.14
515797,20177,2,0,51141.86,7673.66
515798,20395,1,0.1,6611.7,467.05
515798,20932,2,0.05,20922.84,2315.72
515799,20398,1,0,1054.02,98.24
515800,20882,4,0.05,148005.36,28560.56
515801,20109,1,0.05,32696.09,6990.83
515801,20193,2,0.3,32696.27,-4426.01
515801,20191,1,0.2,7920.38,77.79
